"state" "time" "cost" "Item"
"FailureState 2" 1.82867105892764 0 252
"WorkingState 2" 1.83331846501892 154.4582962043 252
"FailureState 2" 2.60176695686738 0 252
"WorkingState 1" 0 0 253
"WorkingState 2" 4.96812474751561 0 253
"WorkingState 1" 0 0 254
"WorkingState 2" 4.55998758421684 0 254
"WorkingState 1" 0 0 255
"WorkingState 2" 1.5417114886591 0 255
"FailureState 2" 1.73659716956903 0 255
"WorkingState 2" 1.74347245148746 88.7686293800778 255
"WorkingState 3" 1.95896546935343 0 255
"WorkingState 4" 2.10353447274294 0 255
"WorkingState 1" 0 0 256
"WorkingState 2" 0.243578077641143 0 256
"WorkingState 3" 1.96487714868922 0 256
"FailureState 3" 2.31157001668185 0 256
"WorkingState 1" 0 0 257
"WorkingState 2" 7.54629609663415 0 257
"WorkingState 1" 0 0 258
"WorkingState 2" 3.19700970525455 0 258
"WorkingState 1" 0 0 259
"WorkingState 2" 3.34645890477225 0 259
"WorkingState 1" 0 0 260
"WorkingState 2" 1.40054675613714 0 260
"WorkingState 3" 1.73000471472502 0 260
"WorkingState 4" 2.29917493044858 0 260
"WorkingState 1" 0 0 261
"WorkingState 2" 6.24234485475256 0 261
"WorkingState 1" 0 0 262
"WorkingState 2" 1.34234400563983 0 262
"FailureState 2" 2.03997166392502 0 262
"WorkingState 1" 0 0 263
"WorkingState 2" 0.255039624952342 0 263
"FailureState 2" 0.913834789429332 0 263
"WorkingState 2" 0.918207227421719 139.400200383555 263
"FailureState 2" 1.35720467324581 0 263
"WorkingState 2" 1.36679758452464 142.189753374345 263
"FailureState 2" 1.8831391794642 0 263
"WorkingState 2" 1.89126035054749 128.054676720571 263
"FailureState 2" 2.11817130882727 0 263
"WorkingState 1" 0 0 264
"WorkingState 2" 1.21591436333929 0 264
"WorkingState 3" 1.5195696540445 0 264
"WorkingState 4" 1.66165455972623 0 264
"FailureState 4" 1.75903183468339 0 264
"WorkingState 4" 1.76438447647837 407.699212925479 264
"FailureState 4" 2.5892727144518 0 264
"WorkingState 1" 0 0 265
"WorkingState 2" 4.83685003375846 0 265
"WorkingState 1" 0 0 266
"WorkingState 2" 2.90697408138177 0 266
"WorkingState 1" 0 0 267
"WorkingState 2" 0.494223452569543 0 267
"FailureState 2" 0.58401543325612 0 267
"WorkingState 2" 0.586818898093913 130.523725448628 267
"FailureState 2" 1.04586909780517 0 267
"WorkingState 2" 1.04846618507153 141.405528912824 267
"WorkingState 3" 1.32894963070866 0 267
"FailureState 3" 1.39330797308933 0 267
"WorkingState 3" 1.39471632881532 317.520074849967 267
"FailureState 3" 1.68351016844437 0 267
"WorkingState 3" 1.68775783392323 301.967243594808 267
"WorkingState 4" 2.04249541242226 0 267
"WorkingState 1" 0 0 268
"WorkingState 2" 7.1332706485718 0 268
"WorkingState 1" 0 0 269
"WorkingState 2" 2.45333616955135 0 269
"WorkingState 1" 0 0 270
"WorkingState 2" 1.1096065003978 0 270
"FailureState 2" 1.37871263954748 0 270
"WorkingState 2" 1.38281646124316 107.506784493913 270
"WorkingState 3" 1.60039468023037 0 270
"FailureState 3" 1.87775264255996 0 270
"WorkingState 3" 1.88527685695836 301.721928032251 270
"FailureState 3" 1.97237052509052 0 270
"WorkingState 3" 1.9828226337936 272.830158113526 270
"WorkingState 4" 2.39813433809531 0 270
"WorkingState 1" 0 0 271
"WorkingState 2" 3.24960419478245 0 271
"WorkingState 1" 0 0 272
"WorkingState 2" 1.91591843862523 0 272
"FailureState 2" 3.05009111105698 0 272
"WorkingState 1" 0 0 273
"WorkingState 2" 0.810908788342142 0 273
"FailureState 2" 1.80568574460703 0 273
"WorkingState 2" 1.81182079191352 150.631958940747 273
"WorkingState 3" 2.0709264961486 0 273
"WorkingState 1" 0 0 274
"WorkingState 2" 0.0375682689147544 0 274
"WorkingState 3" 0.14281955970821 0 274
"FailureState 3" 0.255867891641678 0 274
"WorkingState 3" 0.259810446709293 290.910844453202 274
"WorkingState 4" 0.685196829914883 0 274
"FailureState 4" 0.745531594282783 0 274
"WorkingState 1" 0.750179968491588 777.754977241369 274
"WorkingState 2" 2.02750545772571 0 274
"WorkingState 1" 0 0 275
"WorkingState 2" 4.68923730520105 0 275
"WorkingState 1" 0 0 276
"WorkingState 2" 2.60461509203645 0 276
"WorkingState 1" 0 0 277
"WorkingState 2" 1.2740912102264 0 277
"FailureState 2" 1.55256364488531 0 277
"WorkingState 2" 1.55501208855911 135.945397188994 277
"WorkingState 3" 1.93690186780568 0 277
"WorkingState 4" 1.98351143350497 0 277
"FailureState 4" 2.19562113132115 0 277
"WorkingState 1" 0 0 278
"WorkingState 2" 2.72164320168543 0 278
"WorkingState 1" 0 0 279
"FailureState 1" 3.4231644146799 0 279
"WorkingState 1" 0 0 280
"WorkingState 2" 0.210176033506399 0 280
"WorkingState 3" 0.520460567153995 0 280
"FailureState 3" 0.866792173382137 0 280
"WorkingState 3" 0.869201264046461 318.504428691207 280
"WorkingState 4" 1.39179673025766 0 280
"FailureState 4" 1.58495334099514 0 280
"WorkingState 4" 1.58863271659837 377.694057959979 280
"FailureState 4" 1.78155693468268 0 280
"WorkingState 4" 1.78599890520966 414.779787692477 280
"FailureState 4" 2.08184278421639 0 280
"WorkingState 1" 0 0 281
"WorkingState 2" 1.19601194214571 0 281
"FailureState 2" 3.12040431367493 0 281
"WorkingState 1" 0 0 282
"WorkingState 2" 0.111842851458924 0 282
"WorkingState 3" 0.200316863823599 0 282
"WorkingState 4" 0.610117913292867 0 282
"FailureState 4" 0.689526952168027 0 282
"WorkingState 1" 0.695941734184734 715.413432316847 282
"WorkingState 2" 2.79782310373475 0 282
"WorkingState 1" 0 0 283
"WorkingState 2" 7.26579289719317 0 283
"WorkingState 1" 0 0 284
"WorkingState 2" 0.191571189721967 0 284
"FailureState 2" 1.36448791603567 0 284
"WorkingState 2" 1.37021987842844 119.494486815619 284
"FailureState 2" 1.78360764660017 0 284
"WorkingState 2" 1.78423111349657 122.183984313461 284
"FailureState 2" 2.19627990346462 0 284
"WorkingState 1" 0 0 285
"WorkingState 2" 3.54205571319917 0 285
"WorkingState 1" 0 0 286
"WorkingState 2" 2.41149795124331 0 286
"WorkingState 1" 0 0 287
"WorkingState 2" 0.678146763149603 0 287
"WorkingState 3" 0.712609868927979 0 287
"WorkingState 4" 0.847126962866321 0 287
"FailureState 4" 1.64642523168253 0 287
"WorkingState 4" 1.65355239408348 402.311250218147 287
"FailureState 4" 1.72121934491693 0 287
"WorkingState 4" 1.72669290839504 400.066866059149 287
"FailureState 4" 2.12294080733827 0 287
"WorkingState 1" 0 0 288
"WorkingState 2" 3.68594081341971 0 288
"WorkingState 1" 0 0 289
"WorkingState 2" 0.566243408355093 0 289
"WorkingState 3" 0.586017907559848 0 289
"WorkingState 4" 1.0634178183102 0 289
"FailureState 4" 1.25110457943911 0 289
"WorkingState 1" 1.25508468190695 768.142445113186 289
"WorkingState 2" 1.93186183282127 0 289
"WorkingState 3" 3.22094278064486 0 289
"WorkingState 1" 0 0 290
"WorkingState 2" 0.122745404911928 0 290
"WorkingState 3" 0.409781836676883 0 290
"FailureState 3" 0.846155807592727 0 290
"WorkingState 3" 0.850168633382974 280.112458482426 290
"WorkingState 4" 1.15593492571791 0 290
"FailureState 4" 1.51726977481065 0 290
"WorkingState 4" 1.52084011357527 383.311037424467 290
"FailureState 4" 1.5648362181387 0 290
"WorkingState 4" 1.58207150260302 410.498519228107 290
"FailureState 4" 1.94859508131558 0 290
"WorkingState 4" 1.95133847727259 385.06147461772 290
"FailureState 4" 1.95443662236697 0 290
"WorkingState 4" 1.9584384680794 414.872331116897 290
"FailureState 4" 2.0268205208474 0 290
"WorkingState 1" 0 0 291
"FailureState 1" 4.54071678799003 0 291
"WorkingState 1" 0 0 292
"WorkingState 2" 2.62632643793594 0 292
"WorkingState 1" 0 0 293
"WorkingState 2" 2.34326961151713 0 293
"WorkingState 1" 0 0 294
"WorkingState 2" 1.69220657673882 0 294
"WorkingState 3" 2.14530277624884 0 294
"WorkingState 1" 0 0 295
"WorkingState 2" 0.155484070970847 0 295
"WorkingState 3" 0.20290426149508 0 295
"FailureState 3" 0.377474135650642 0 295
"WorkingState 3" 0.382436842604244 322.649575478403 295
"WorkingState 4" 0.446141786125146 0 295
"FailureState 4" 0.495348619523695 0 295
"WorkingState 1" 0.496116657165689 741.209537405167 295
"WorkingState 2" 2.46243040053723 0 295
"WorkingState 1" 0 0 296
"WorkingState 2" 0.81113239798733 0 296
"FailureState 2" 1.29780369572363 0 296
"WorkingState 2" 1.304270417583 137.442240015799 296
"WorkingState 3" 1.30797842308113 0 296
"FailureState 3" 1.51649963347835 0 296
"WorkingState 3" 1.52473223062198 318.966431927966 296
"FailureState 3" 1.71968656820182 0 296
"WorkingState 3" 1.7276106163856 296.049750776221 296
"FailureState 3" 1.92039916853377 0 296
"WorkingState 3" 1.92551597536509 304.134597147113 296
"FailureState 3" 1.96518192377696 0 296
"WorkingState 3" 1.96693707547904 304.991096878924 296
"FailureState 3" 2.05584632387248 0 296
"WorkingState 1" 0 0 297
"WorkingState 2" 0.314852005883415 0 297
"WorkingState 3" 0.700316304996017 0 297
"WorkingState 4" 1.22430602410532 0 297
"FailureState 4" 1.25896087786065 0 297
"WorkingState 1" 1.26234109343443 755.708522604171 297
"WorkingState 2" 4.31889332031474 0 297
"WorkingState 1" 0 0 298
"WorkingState 2" 0.930629370768843 0 298
"WorkingState 3" 1.02226156669184 0 298
"WorkingState 4" 1.127575385498 0 298
"FailureState 4" 2.36715739024506 0 298
"WorkingState 1" 0 0 299
"WorkingState 2" 5.43564368550427 0 299
"WorkingState 1" 0 0 300
"WorkingState 2" 3.57942213649792 0 300
"WorkingState 1" 0 0 301
"WorkingState 2" 0.0970552428777969 0 301
"WorkingState 3" 1.13516264217292 0 301
"WorkingState 4" 1.13595151991813 0 301
"FailureState 4" 1.13959226021915 0 301
"WorkingState 1" 1.15776560858543 769.919641875492 301
"WorkingState 2" 3.34386163500385 0 301
"WorkingState 1" 0 0 302
"WorkingState 2" 0.395837414046535 0 302
"WorkingState 3" 0.484517089556171 0 302
"FailureState 3" 0.949656771767162 0 302
"WorkingState 3" 0.953127439604296 282.058206067628 302
"WorkingState 4" 1.53984465492622 0 302
"FailureState 4" 1.97423567666115 0 302
"WorkingState 4" 1.97897270223347 380.057729234048 302
"FailureState 4" 2.15407733499663 0 302
"WorkingState 1" 0 0 303
"WorkingState 2" 0.292524920207908 0 303
"WorkingState 3" 1.34628556912114 0 303
"WorkingState 4" 1.63867526305631 0 303
"FailureState 4" 2.1576074656963 0 303
"WorkingState 1" 0 0 304
"FailureState 1" 0.169581757675638 0 304
"WorkingState 1" 0.169845743803094 84.8808217224641 304
"WorkingState 2" 0.77979043588361 0 304
"WorkingState 3" 0.911460457116666 0 304
"WorkingState 4" 1.14641297176311 0 304
"FailureState 4" 1.27680292975683 0 304
"WorkingState 1" 1.2809234501877 761.97493692547 304
"WorkingState 2" 1.73899251726716 0 304
"WorkingState 3" 1.92701253847518 0 304
"WorkingState 4" 2.34435513904488 0 304
"WorkingState 1" 0 0 305
"WorkingState 2" 0.912075635495296 0 305
"WorkingState 3" 1.82497200956114 0 305
"FailureState 3" 2.00340063346806 0 305
"WorkingState 1" 0 0 306
"WorkingState 2" 3.05485795491103 0 306
"WorkingState 1" 0 0 307
"WorkingState 2" 1.93430841182463 0 307
"WorkingState 3" 2.97998142235832 0 307
"WorkingState 1" 0 0 308
"WorkingState 2" 0.757618182019761 0 308
"WorkingState 3" 0.817228836524857 0 308
"FailureState 3" 0.823307967905371 0 308
"WorkingState 3" 0.841602976604379 304.978112876766 308
"FailureState 3" 0.856525868531196 0 308
"WorkingState 3" 0.859793523315621 299.157057273913 308
"WorkingState 4" 0.977286614680422 0 308
"FailureState 4" 1.54329617038888 0 308
"WorkingState 4" 1.54989165820555 397.765865142769 308
"FailureState 4" 1.57650526051508 0 308
"WorkingState 4" 1.58029387080157 428.144410791954 308
"FailureState 4" 1.70037823356071 0 308
"WorkingState 4" 1.71622595085588 420.548926444684 308
"FailureState 4" 1.85425384494044 0 308
"WorkingState 4" 1.85771661719004 393.444838697434 308
"FailureState 4" 1.92707229672073 0 308
"WorkingState 4" 1.9342420744565 373.143460024947 308
"FailureState 4" 2.41034063098101 0 308
"WorkingState 1" 0 0 309
"FailureState 1" 0.224139507126137 0 309
"WorkingState 1" 0.224991549802864 98.1420579415544 309
"FailureState 1" 2.3250485818105 0 309
"WorkingState 1" 0 0 310
"WorkingState 2" 0.621422003976664 0 310
"FailureState 2" 0.786226733764128 0 310
"WorkingState 2" 0.787988818701164 139.078598118419 310
"FailureState 2" 0.876894766051349 0 310
"WorkingState 2" 0.879436430713353 133.369479119531 310
"FailureState 2" 1.42872867964897 0 310
"WorkingState 2" 1.42908390813571 149.541102868596 310
"FailureState 2" 2.9588248999912 0 310
"WorkingState 1" 0 0 311
"WorkingState 2" 1.42294577167932 0 311
"FailureState 2" 1.59867539884433 0 311
"WorkingState 2" 1.60388029619699 123.356304477998 311
"WorkingState 3" 1.76998263697246 0 311
"FailureState 3" 1.91678869809659 0 311
"WorkingState 3" 1.92402256364816 337.472529244933 311
"FailureState 3" 1.95939990356795 0 311
"WorkingState 3" 1.96907230003787 296.802089218352 311
"FailureState 3" 1.97227928957205 0 311
"WorkingState 3" 1.98347043679391 285.750678878027 311
"WorkingState 4" 2.34884125753413 0 311
"WorkingState 1" 0 0 312
"WorkingState 2" 0.724115991749489 0 312
"FailureState 2" 1.53793800387106 0 312
"WorkingState 2" 1.53954480128159 165.764278627661 312
"WorkingState 3" 1.84041755414553 0 312
"WorkingState 4" 1.941232625891 0 312
"FailureState 4" 2.24137341946653 0 312
"WorkingState 1" 0 0 313
"FailureState 1" 0.699159603527279 0 313
"WorkingState 1" 0.699880524258846 87.5715608208062 313
"WorkingState 2" 1.01743246256401 0 313
"WorkingState 3" 1.75690966975844 0 313
"FailureState 3" 2.01506609769892 0 313
"WorkingState 1" 0 0 314
"WorkingState 2" 0.0304650838730957 0 314
"FailureState 2" 0.0451234666663731 0 314
"WorkingState 2" 0.048587098053656 158.73727706666 314
"FailureState 2" 0.79305029677043 0 314
"WorkingState 2" 0.794578668293479 151.782219967961 314
"FailureState 2" 1.65276704135271 0 314
"WorkingState 2" 1.6538968923764 159.980775097172 314
"WorkingState 3" 1.72844400917929 0 314
"FailureState 3" 1.95033835445496 0 314
"WorkingState 3" 1.96212839393479 326.305722086989 314
"FailureState 3" 2.3777825518608 0 314
"WorkingState 1" 0 0 315
"WorkingState 2" 1.67334033632814 0 315
"FailureState 2" 1.80257904506072 0 315
"WorkingState 2" 1.80786721355469 138.782309257923 315
"WorkingState 3" 1.93610797461706 0 315
"WorkingState 4" 2.4414039567152 0 315
"WorkingState 1" 0 0 316
"WorkingState 2" 0.257854212179438 0 316
"WorkingState 3" 1.18847714788752 0 316
"WorkingState 4" 1.33625240367215 0 316
"FailureState 4" 1.42354720221703 0 316
"WorkingState 1" 1.43076353801838 744.288273438453 316
"WorkingState 2" 4.28615693789613 0 316
"WorkingState 1" 0 0 317
"WorkingState 2" 12.8753816897172 0 317
"WorkingState 1" 0 0 318
"WorkingState 2" 1.24520806299765 0 318
"WorkingState 3" 1.27725652128243 0 318
"FailureState 3" 1.91911584679839 0 318
"WorkingState 3" 1.92247154286132 287.534402957999 318
"WorkingState 4" 1.95479303784424 0 318
"FailureState 4" 2.2517117127974 0 318
"WorkingState 1" 0 0 319
"WorkingState 2" 3.15981178443869 0 319
"WorkingState 1" 0 0 320
"WorkingState 2" 3.12207106954385 0 320
"WorkingState 1" 0 0 321
"WorkingState 2" 2.22844639894643 0 321
"WorkingState 1" 0 0 322
"WorkingState 2" 1.67653363652052 0 322
"FailureState 2" 1.97805735238746 0 322
"WorkingState 2" 1.98163947322215 150.449972396939 322
"FailureState 2" 2.3982065029374 0 322
"WorkingState 1" 0 0 323
"WorkingState 2" 1.13506985866268 0 323
"FailureState 2" 1.68674597735212 0 323
"WorkingState 2" 1.6910722051839 147.067215530534 323
"WorkingState 3" 1.72594257712698 0 323
"WorkingState 4" 2.00012915198625 0 323
"WorkingState 1" 0 0 324
"WorkingState 2" 5.40297897186959 0 324
"WorkingState 1" 0 0 325
"WorkingState 2" 0.657337094890392 0 325
"WorkingState 3" 1.02042286765016 0 325
"FailureState 3" 1.07710267180216 0 325
"WorkingState 3" 1.08740817855727 291.78135776843 325
"FailureState 3" 1.16939951803502 0 325
"WorkingState 3" 1.17305733670709 325.580514702714 325
"FailureState 3" 1.19119403599763 0 325
"WorkingState 3" 1.19291888392521 283.189757532389 325
"WorkingState 4" 1.34342532063567 0 325
"FailureState 4" 1.71906455211146 0 325
"WorkingState 4" 1.72133332817762 404.577201748347 325
"FailureState 4" 2.37200377322388 0 325
"WorkingState 1" 0 0 326
"WorkingState 2" 0.667540046230297 0 326
"WorkingState 3" 1.02683253434018 0 326
"WorkingState 4" 1.29063614206724 0 326
"FailureState 4" 1.44270144486917 0 326
"WorkingState 1" 1.45037639516795 769.387816229761 326
"WorkingState 2" 1.98457265022211 0 326
"WorkingState 3" 2.79786282241681 0 326
"WorkingState 1" 0 0 327
"FailureState 1" 0.959707050966529 0 327
"WorkingState 1" 0.960223804992652 80.195027639265 327
"WorkingState 2" 1.04074724887624 0 327
"WorkingState 3" 1.38787595428605 0 327
"WorkingState 4" 1.52700280696995 0 327
"FailureState 4" 1.64029493877426 0 327
"WorkingState 4" 1.65091226469683 382.452125179568 327
"FailureState 4" 1.76641158381699 0 327
"WorkingState 4" 1.77219619769361 410.471231404773 327
"FailureState 4" 1.96892094161189 0 327
"WorkingState 4" 1.97622619145272 418.071755268252 327
"FailureState 4" 2.3753249677161 0 327
"WorkingState 1" 0 0 328
"WorkingState 2" 3.80966832990961 0 328
"WorkingState 1" 0 0 329
"WorkingState 2" 1.24890339388477 0 329
"WorkingState 3" 1.38129644018423 0 329
"FailureState 3" 1.44956466459839 0 329
"WorkingState 3" 1.45689943036241 291.830850088282 329
"FailureState 3" 1.59272670100843 0 329
"WorkingState 3" 1.59463563948144 285.331582152675 329
"FailureState 3" 1.73035395744095 0 329
"WorkingState 3" 1.73174468199657 299.609228985645 329
"FailureState 3" 2.06348563193292 0 329
"WorkingState 1" 0 0 330
"WorkingState 2" 2.62207565537064 0 330
"WorkingState 1" 0 0 331
"WorkingState 2" 7.18273010420319 0 331
"WorkingState 1" 0 0 332
"WorkingState 2" 0.352032222560538 0 332
"WorkingState 3" 0.581962235119103 0 332
"FailureState 3" 0.600808562809499 0 332
"WorkingState 3" 0.609017505440326 293.889326707003 332
"FailureState 3" 0.612050069701747 0 332
"WorkingState 3" 0.613837663531579 318.338860419104 332
"WorkingState 4" 0.669546761473713 0 332
"FailureState 4" 0.703034233460777 0 332
"WorkingState 1" 0.707745074927938 756.352153624303 332
"WorkingState 2" 6.27960039006074 0 332
"WorkingState 1" 0 0 333
"WorkingState 2" 9.16147730610495 0 333
"WorkingState 1" 0 0 334
"WorkingState 2" 5.04556485015448 0 334
"WorkingState 1" 0 0 335
"WorkingState 2" 1.15784766635047 0 335
"WorkingState 3" 1.54076656702836 0 335
"WorkingState 4" 1.82104198881766 0 335
"FailureState 4" 1.89738982696295 0 335
"WorkingState 4" 1.90406665997556 416.590053951085 335
"FailureState 4" 1.9139417344893 0 335
"WorkingState 4" 1.91519623170405 414.265295427784 335
"FailureState 4" 2.0486972273298 0 335
"WorkingState 1" 0 0 336
"WorkingState 2" 0.677741509687404 0 336
"FailureState 2" 0.680965381910836 0 336
"WorkingState 2" 0.682026732801844 94.2938023560667 336
"FailureState 2" 0.728761525264096 0 336
"WorkingState 2" 0.731971814903368 164.694698457411 336
"FailureState 2" 1.02915212902461 0 336
"WorkingState 2" 1.03001844213527 131.524177480186 336
"WorkingState 3" 3.13774364099374 0 336
"WorkingState 1" 0 0 337
"WorkingState 2" 1.03854126359789 0 337
"WorkingState 3" 1.62462610395427 0 337
"FailureState 3" 1.729785140941 0 337
"WorkingState 3" 1.73053886000099 290.66284508436 337
"WorkingState 4" 2.01676218165763 0 337
"WorkingState 1" 0 0 338
"WorkingState 2" 4.27360992694063 0 338
"WorkingState 1" 0 0 339
"FailureState 1" 9.32312379379973 0 339
"WorkingState 1" 0 0 340
"WorkingState 2" 3.56177513088715 0 340
"WorkingState 1" 0 0 341
"WorkingState 2" 4.10647196141619 0 341
"WorkingState 1" 0 0 342
"WorkingState 2" 1.42660545128829 0 342
"WorkingState 3" 2.39171841601048 0 342
"WorkingState 1" 0 0 343
"WorkingState 2" 0.348894093693495 0 343
"WorkingState 3" 0.351512493319797 0 343
"WorkingState 4" 0.359567491108164 0 343
"FailureState 4" 0.397034018576124 0 343
"WorkingState 1" 0.407205012391113 720.512817319856 343
"FailureState 1" 2.8592566616676 0 343
"WorkingState 1" 0 0 344
"WorkingState 2" 3.12864983990531 0 344
"WorkingState 1" 0 0 345
"WorkingState 2" 1.94046200283133 0 345
"WorkingState 3" 2.20970487440449 0 345
"WorkingState 1" 0 0 346
"WorkingState 2" 1.72909506851081 0 346
"WorkingState 3" 2.0512468368543 0 346
"WorkingState 1" 0 0 347
"WorkingState 2" 0.505640737784043 0 347
"WorkingState 3" 0.71489177571473 0 347
"FailureState 3" 0.873282974317883 0 347
"WorkingState 3" 0.875735073450118 309.159829726211 347
"FailureState 3" 0.88728514978277 0 347
"WorkingState 3" 0.902537453539975 321.72264265439 347
"WorkingState 4" 1.39033168645531 0 347
"FailureState 4" 1.64303766113415 0 347
"WorkingState 4" 1.64715431213219 403.494481461472 347
"FailureState 4" 1.80829671549684 0 347
"WorkingState 4" 1.81025702679226 384.664966434265 347
"FailureState 4" 2.59189996624102 0 347
"WorkingState 1" 0 0 348
"WorkingState 2" 2.37225120541692 0 348
"WorkingState 1" 0 0 349
"FailureState 1" 2.16269057732725 0 349
"WorkingState 1" 0 0 350
"WorkingState 2" 0.151291510663613 0 350
"FailureState 2" 0.357928893968803 0 350
"WorkingState 2" 0.36041958368424 147.217672737657 350
"WorkingState 3" 0.435509191926255 0 350
"FailureState 3" 1.05264487840009 0 350
"WorkingState 3" 1.0624216839496 271.383725278916 350
"FailureState 3" 1.10052789578228 0 350
"WorkingState 3" 1.10601437917359 305.971904182342 350
"FailureState 3" 1.21322803758259 0 350
"WorkingState 3" 1.21555203712056 291.298123572941 350
"FailureState 3" 2.29742036487652 0 350
"WorkingState 1" 0 0 351
"WorkingState 2" 0.581719973801383 0 351
"WorkingState 3" 1.74409601301647 0 351
"WorkingState 4" 1.9625318021312 0 351
"FailureState 4" 2.0757196516475 0 351
"WorkingState 1" 0 0 352
"WorkingState 2" 0.724644566394277 0 352
"FailureState 2" 0.751100039675628 0 352
"WorkingState 2" 0.751807316215255 110.871490109729 352
"FailureState 2" 0.822791421689112 0 352
"WorkingState 2" 0.825841452173774 157.291693893731 352
"WorkingState 3" 2.69539656679152 0 352
"WorkingState 1" 0 0 353
"WorkingState 2" 0.372100782837897 0 353
"WorkingState 3" 0.51210795826952 0 353
"FailureState 3" 0.979892217826424 0 353
"WorkingState 3" 0.985059469235117 288.288476034871 353
"FailureState 3" 1.1745678774418 0 353
"WorkingState 3" 1.1758313487328 320.8532190138 353
"WorkingState 4" 1.23715796311071 0 353
"FailureState 4" 1.77636108602087 0 353
"WorkingState 4" 1.78649562902671 375.500182633974 353
"FailureState 4" 2.10706000887951 0 353
"WorkingState 1" 0 0 354
"WorkingState 2" 2.38388314401086 0 354
"WorkingState 1" 0 0 355
"FailureState 1" 0.489948878716415 0 355
"WorkingState 1" 0.490448084583116 79.0010109653982 355
"WorkingState 2" 0.679450955400104 0 355
"WorkingState 3" 0.887890384931366 0 355
"FailureState 3" 1.29961137328189 0 355
"WorkingState 3" 1.30976948518065 318.790029553817 355
"FailureState 3" 1.57229254594088 0 355
"WorkingState 3" 1.5747418934752 325.453930299304 355
"FailureState 3" 1.67943406571335 0 355
"WorkingState 3" 1.68012582388171 290.533621567891 355
"FailureState 3" 1.85833942527406 0 355
"WorkingState 3" 1.85955660321448 326.438794729854 355
"FailureState 3" 1.91144568521886 0 355
"WorkingState 3" 1.91892675822276 306.096909118504 355
"WorkingState 4" 2.54420365205258 0 355
"WorkingState 1" 0 0 356
"WorkingState 2" 0.0735384078149079 0 356
"WorkingState 3" 0.181524279221046 0 356
"WorkingState 4" 1.15107874344351 0 356
"FailureState 4" 1.22967142058124 0 356
"WorkingState 1" 1.2325760063605 792.585185421058 356
"WorkingState 2" 1.25283267988935 0 356
"WorkingState 3" 1.45508873087394 0 356
"FailureState 3" 1.94743892495365 0 356
"WorkingState 3" 1.95677158796131 304.237093157849 356
"FailureState 3" 1.97773940864269 0 356
"WorkingState 3" 1.98495666124169 312.355680268264 356
"WorkingState 4" 2.07486866341244 0 356
"WorkingState 1" 0 0 357
"WorkingState 2" 2.3779010447079 0 357
"WorkingState 1" 0 0 358
"WorkingState 2" 2.40343840918179 0 358
"WorkingState 1" 0 0 359
"WorkingState 2" 1.54042033302248 0 359
"WorkingState 3" 1.83088784716539 0 359
"FailureState 3" 2.4197739480601 0 359
"WorkingState 1" 0 0 360
"WorkingState 2" 0.00729616458039244 0 360
"FailureState 2" 0.46820941881142 0 360
"WorkingState 2" 0.470594299424709 113.556623671395 360
"WorkingState 3" 1.27183609960938 0 360
"WorkingState 4" 1.58156788868575 0 360
"FailureState 4" 1.8296709426423 0 360
"WorkingState 4" 1.83881521386621 382.293977762728 360
"FailureState 4" 2.16545564124317 0 360
"WorkingState 1" 0 0 361
"FailureState 1" 3.51143489323905 0 361
"WorkingState 1" 0 0 362
"WorkingState 2" 0.07107144351235 0 362
"FailureState 2" 0.567527906458557 0 362
"WorkingState 2" 0.570174637336303 150.977040969769 362
"WorkingState 3" 1.48110541316762 0 362
"FailureState 3" 1.93708494423403 0 362
"WorkingState 3" 1.94518717637467 275.172171120042 362
"WorkingState 4" 2.48560483409027 0 362
"WorkingState 1" 0 0 363
"WorkingState 2" 0.490467242133375 0 363
"WorkingState 3" 0.508598200104981 0 363
"WorkingState 4" 0.619448365739508 0 363
"FailureState 4" 0.854329012093965 0 363
"WorkingState 1" 0.860400069340866 769.956399568787 363
"WorkingState 2" 3.31620446724309 0 363
"WorkingState 1" 0 0 364
"WorkingState 2" 0.300981744400882 0 364
"FailureState 2" 0.681702620990092 0 364
"WorkingState 2" 0.683132392619947 117.706952738049 364
"WorkingState 3" 0.953669546528044 0 364
"FailureState 3" 1.35202220228064 0 364
"WorkingState 3" 1.35905433676212 286.788091737588 364
"WorkingState 4" 1.3735757093905 0 364
"FailureState 4" 1.53174867528732 0 364
"WorkingState 4" 1.53695914112468 406.880089462081 364
"FailureState 4" 1.69014649882916 0 364
"WorkingState 4" 1.69923928675804 416.442663499117 364
"FailureState 4" 2.12299172239792 0 364
"WorkingState 1" 0 0 365
"WorkingState 2" 1.09014425170321 0 365
"WorkingState 3" 1.4404334873033 0 365
"WorkingState 4" 2.45102296617977 0 365
"WorkingState 1" 0 0 366
"FailureState 1" 0.135239385429461 0 366
"WorkingState 1" 0.139687413961107 54.4829405566895 366
"WorkingState 2" 0.666309842096042 0 366
"WorkingState 3" 0.978533847445755 0 366
"FailureState 3" 0.984956696260916 0 366
"WorkingState 3" 0.995391011357046 308.925038104187 366
"FailureState 3" 1.93094081118078 0 366
"WorkingState 3" 1.9451606781374 280.775394894435 366
"FailureState 3" 2.41037592321535 0 366
"WorkingState 1" 0 0 367
"WorkingState 2" 0.238166778586521 0 367
"WorkingState 3" 0.482420384538673 0 367
"FailureState 3" 1.50921702380029 0 367
"WorkingState 3" 1.51271255330309 269.003848770992 367
"WorkingState 4" 1.66838005561658 0 367
"FailureState 4" 1.69222603058938 0 367
